qseqid	sseqid	pident	length	qlen	mismatch	gapopen	gaps	nident	qstart	qend	sstart	send	evalue	qcovs	qcovhsp	bitscore
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A2U3RWM9	48.485	33	14756	17	0	0	16	99	1	344	376	8.73e-04	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1T5Y4	54.545	44	14756	20	0	0	24	132	1	277	320	1.24e-09	1	1	57.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1T5Y4	50.000	44	14756	22	0	0	22	132	1	297	340	1.69e-08	1	1	54.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1T5Y4	48.718	39	14756	20	0	0	19	132	16	317	355	1.05e-06	1	1	48.5
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1T5Y4	48.485	33	14756	17	0	0	16	99	1	268	300	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0T8SF21	54.545	44	14756	20	0	0	24	132	1	277	320	1.25e-09	1	1	57.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0T8SF21	47.727	44	14756	23	0	0	21	132	1	297	340	1.09e-07	1	1	51.6
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0T8SF21	45.000	40	14756	22	0	0	18	132	13	317	356	5.99e-06	1	1	46.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A098ZMW6	54.545	44	14756	20	0	0	24	132	1	353	396	1.25e-09	1	1	58.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A098ZMW6	50.000	44	14756	22	0	0	22	132	1	373	416	1.65e-08	1	1	54.7
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A098ZMW6	47.500	40	14756	21	0	0	19	132	13	393	432	9.78e-07	1	1	48.9
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A098ZMW6	48.485	33	14756	17	0	0	16	99	1	344	376	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J2FIP9	54.545	44	14756	20	0	0	24	132	1	277	320	1.26e-09	1	1	57.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J2FIP9	50.000	44	14756	22	0	0	22	132	1	297	340	1.69e-08	1	1	54.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J2FIP9	47.500	40	14756	21	0	0	19	132	13	317	356	9.79e-07	1	1	48.5
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|Q9KGZ2	54.545	44	14756	20	0	0	24	132	1	353	396	1.26e-09	1	1	58.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|Q9KGZ2	47.727	44	14756	23	0	0	21	132	1	373	416	1.16e-07	1	1	52.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|Q9KGZ2	47.500	40	14756	21	0	0	19	132	13	393	432	3.18e-07	1	1	50.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0H2US36	54.545	44	14756	20	0	0	24	132	1	353	396	1.26e-09	1	1	58.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0H2US36	47.727	44	14756	23	0	0	21	132	1	373	416	1.16e-07	1	1	52.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0H2US36	47.500	40	14756	21	0	0	19	132	13	393	432	3.18e-07	1	1	50.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1YBP0	54.545	44	14756	20	0	0	24	132	1	277	320	1.30e-09	1	1	57.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1YBP0	50.000	44	14756	22	0	0	22	132	1	297	340	1.80e-08	1	1	54.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1YBP0	47.500	40	14756	21	0	0	19	132	13	317	356	1.08e-06	1	1	48.5
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1YBP0	48.485	33	14756	17	0	0	16	99	1	268	300	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A6I3U7X1	54.545	44	14756	20	0	0	24	132	1	353	396	1.34e-09	1	1	58.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A6I3U7X1	50.000	44	14756	22	0	0	22	132	1	373	416	1.79e-08	1	1	54.7
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A6I3U7X1	47.500	40	14756	21	0	0	19	132	13	393	432	1.05e-06	1	1	48.9
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A6I3U7X1	48.485	33	14756	17	0	0	16	99	1	344	376	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0T8S4G6	54.545	44	14756	20	0	0	24	132	1	277	320	1.34e-09	1	1	57.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0T8S4G6	50.000	44	14756	22	0	0	22	132	1	297	340	1.80e-08	1	1	54.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0T8S4G6	47.500	40	14756	21	0	0	19	132	13	317	356	1.02e-06	1	1	48.5
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0T8S4G6	48.485	33	14756	17	0	0	16	99	1	268	300	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0AAJ5P7A1	54.545	44	14756	20	0	0	24	132	1	353	396	1.35e-09	1	1	58.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0AAJ5P7A1	50.000	44	14756	22	0	0	22	132	1	373	416	1.79e-08	1	1	54.7
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0AAJ5P7A1	47.500	40	14756	21	0	0	19	132	13	393	432	1.05e-06	1	1	48.9
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0AAJ5P7A1	48.485	33	14756	17	0	0	16	99	1	344	376	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0I5MDP4	54.545	44	14756	20	0	0	24	132	1	353	396	1.37e-09	1	1	58.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0I5MDP4	50.000	44	14756	22	0	0	22	132	1	373	416	1.81e-08	1	1	54.7
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0I5MDP4	47.500	40	14756	21	0	0	19	132	13	393	432	1.06e-06	1	1	48.9
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0I5MDP4	48.485	33	14756	17	0	0	16	99	1	344	376	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J2AQ43	54.545	44	14756	20	0	0	24	132	1	277	320	1.37e-09	1	1	57.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J2AQ43	47.727	44	14756	23	0	0	21	132	1	297	340	1.36e-07	1	1	51.6
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J2AQ43	47.500	40	14756	21	0	0	19	132	13	317	356	3.54e-07	1	1	50.1
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1X615	54.545	44	14756	20	0	0	24	132	1	277	320	1.44e-09	1	1	57.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1X615	50.000	44	14756	22	0	0	22	132	1	297	340	1.91e-08	1	1	54.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4J1X615	47.500	40	14756	21	0	0	19	132	13	317	356	1.09e-06	1	1	48.5
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A6G2DLA0	54.545	44	14756	20	0	0	24	132	1	353	396	1.46e-09	1	1	58.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A6G2DLA0	47.727	44	14756	23	0	0	21	132	1	373	416	1.36e-07	1	1	51.6
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A6G2DLA0	47.500	40	14756	21	0	0	19	132	13	393	432	3.71e-07	1	1	50.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A6G2DLA0	48.485	33	14756	17	0	0	16	99	1	344	376	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0Y2JIL1	54.545	44	14756	20	0	0	24	132	1	353	396	1.48e-09	1	1	58.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0Y2JIL1	50.000	44	14756	22	0	0	22	132	1	373	416	1.99e-08	1	1	54.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0Y2JIL1	47.500	40	14756	21	0	0	19	132	13	393	432	1.14e-06	1	1	48.5
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A0Y2JIL1	48.485	33	14756	17	0	0	16	99	1	344	376	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4N5VW82	54.545	44	14756	20	0	0	24	132	1	353	396	1.50e-09	1	1	58.2
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4N5VW82	50.000	44	14756	22	0	0	22	132	1	373	416	1.97e-08	1	1	54.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4N5VW82	47.500	40	14756	21	0	0	19	132	13	393	432	1.11e-06	1	1	48.9
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	cbpD|A0A4N5VW82	48.485	33	14756	17	0	0	16	99	1	344	376	0.001	1	1	39.3
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	blpA|A9YNA4	25.455	110	14756	78	3	4	28	14012	13689	11	118	2.90e-08	2	2	49.7
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	slbF|MF990784.1_prot_AXH01238.1_1_[gene=slbF]_[locus_tag=streptolancidinB_00001]_[protein=lantibiotic_transporter/immunity_protein_SlbF]_[protein_id=AXH01238.1]_[location=1..936]_[gbkey=CDS]	25.137	183	14756	92	5	45	46	12560	12090	2	165	1.05e-06	3	3	48.1
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0AA86XAH8	26.718	131	14756	91	3	5	35	11348	10965	2	130	1.24e-06	3	3	48.5
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J2B2J9	25.954	131	14756	92	2	5	34	11348	10965	2	130	1.51e-06	3	3	48.1
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0AAX3H4Z1	25.191	131	14756	93	2	5	33	11348	10965	2	130	1.73e-06	3	3	48.1
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4V0IRK4	25.191	131	14756	93	2	5	33	11348	10965	2	130	1.85e-06	3	3	48.1
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J1SB74	26.718	131	14756	91	3	5	35	11348	10965	2	130	1.85e-06	3	3	48.1
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0AAJ5TLL7	26.452	155	14756	104	5	10	41	11348	10899	2	151	2.20e-06	3	3	47.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A0T7ZA39	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.52e-06	3	3	47.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J1ZL04	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.54e-06	3	3	47.8
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0AA95DC41	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.67e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J1QD87	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.72e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A0E8T0L0	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.72e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J2E2F0	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.74e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J2CXP2	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.79e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4N9BGV7	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.84e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A0X9S2V2	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.84e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A0B7LIB2	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.96e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|P36498	25.954	131	14756	92	3	5	34	11348	10965	2	130	2.96e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|WP_000801605.1_comB_[organism=Streptococcus_pneumoniae]_[GeneID=45652447]	25.806	155	14756	105	5	10	40	11348	10899	2	151	3.18e-06	3	3	47.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J2EV68	25.954	131	14756	92	3	5	34	11348	10965	2	130	3.58e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0AAQ2VND8	25.954	131	14756	92	3	5	34	11348	10965	2	130	3.61e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4F6T2T5	25.954	131	14756	92	3	5	34	11348	10965	2	130	3.93e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A2U3RX82	25.954	131	14756	92	3	5	34	11348	10965	2	130	3.97e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A0H2ZN80	25.954	131	14756	92	3	5	34	11348	10965	2	130	3.97e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|P59654	25.954	131	14756	92	3	5	34	11348	10965	2	130	3.97e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0AAD2Q967	25.954	131	14756	92	3	5	34	11348	10965	2	130	4.00e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J2F384	25.954	131	14756	92	3	5	34	11348	10965	2	130	4.32e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4H9FY48	25.954	131	14756	92	3	5	34	11348	10965	2	130	4.36e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A064C431	25.954	131	14756	92	3	5	34	11348	10965	2	130	4.36e-06	3	3	47.0
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0AA95D9I0	25.191	131	14756	93	3	5	33	11348	10965	2	130	1.08e-05	3	3	45.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J1YR35	25.191	131	14756	93	3	5	33	11348	10965	2	130	1.22e-05	3	3	45.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0AAJ5P1U5	25.191	131	14756	93	3	5	33	11348	10965	2	130	1.23e-05	3	3	45.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A0T8ZTS8	25.191	131	14756	93	3	5	33	11348	10965	2	130	1.23e-05	3	3	45.4
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J2BCR7	25.191	131	14756	93	3	5	33	11348	10965	2	130	1.61e-05	3	3	45.1
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A4J1V231	25.191	131	14756	93	3	5	33	11348	10965	2	130	1.78e-05	3	3	44.7
GCA_001082985.2|CNRH02000002.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_101,_whole_genome_shotgun_sequence	comB|A0A0T8X0V4	25.191	131	14756	93	3	5	33	11348	10965	2	130	2.53e-05	3	3	44.3
